cola_p1,cola_p2,dist_p1,dist_p2,clima_severidad,desgaste_motor,pendiente_p1,pendiente_p2,tiempo_giro_p1,tiempo_giro_p2,decision_optima,eta_minutos
27,22,5.0,12.0,0.96953254153502,0.7216855993076978,18.0,5.0,68,89,Pala 2,85.5
24,19,5.0,12.0,0.173639312625412,0.35909638353639106,18.0,5.0,145,95,Pala 1,74.7
49,10,5.0,12.0,0.22301264141187804,0.12230431629372385,18.0,5.0,101,170,Pala 2,54.3
22,33,5.0,12.0,0.5256310280003696,0.2168342176929906,18.0,5.0,118,81,Pala 1,73.3
30,9,5.0,12.0,0.09125056928224529,0.864833814576485,18.0,5.0,170,61,Pala 2,51.3
29,9,5.0,12.0,0.4364483988231128,0.8573313701326595,18.0,5.0,85,38,Pala 2,50.9
41,42,5.0,12.0,0.5817912647777101,0.9515608525390158,18.0,5.0,128,46,Pala 1,132.0
34,5,5.0,12.0,0.5220735711373331,0.0759886518955416,18.0,5.0,75,155,Pala 2,42.5
6,35,5.0,12.0,0.33090858307802606,0.5368090852774561,18.0,5.0,129,111,Pala 1,34.4
15,23,5.0,12.0,0.5424458060772068,0.6486830449042336,18.0,5.0,142,69,Pala 1,63.1
25,11,5.0,12.0,0.9588009542588478,0.7106573770668566,18.0,5.0,140,133,Pala 2,59.8
47,42,5.0,12.0,0.20601740429137605,0.6438632350104302,18.0,5.0,103,157,Pala 2,133.1
48,22,5.0,12.0,0.6548313583940036,0.770011389902282,18.0,5.0,98,47,Pala 2,83.4
1,26,5.0,12.0,0.04339669415605185,0.35947157628934157,18.0,5.0,60,170,Pala 1,17.7
0,44,5.0,12.0,0.06641640448143493,0.17943277213548214,18.0,5.0,154,172,Pala 1,15.0
47,36,5.0,12.0,0.551828224223585,0.20458337215043854,18.0,5.0,53,35,Pala 2,117.6
11,5,5.0,12.0,0.10493918032794947,0.011978689470164339,18.0,5.0,61,74,Pala 2,39.1
4,0,5.0,12.0,0.022346788426857334,0.35032187210622234,18.0,5.0,142,127,Pala 1,24.3
36,5,5.0,12.0,0.1715129976480222,0.09174405087997728,18.0,5.0,45,148,Pala 2,41.0
31,49,5.0,12.0,0.5648491709995744,0.3214886927901909,18.0,5.0,137,107,Pala 1,102.0
8,21,5.0,12.0,0.7033409545189324,0.6282100771662478,18.0,5.0,53,77,Pala 1,45.9
40,40,5.0,12.0,0.20247856414138,0.8944780555868199,18.0,5.0,63,140,Pala 1,125.6
34,23,5.0,12.0,0.6682594372081745,0.8396054509905164,18.0,5.0,157,112,Pala 2,89.5
18,24,5.0,12.0,0.18247633109922934,0.2526742119575769,18.0,5.0,81,133,Pala 1,62.7
47,14,5.0,12.0,0.6134574266312571,0.13408314219804696,18.0,5.0,77,103,Pala 2,67.4
15,25,5.0,12.0,0.41195967989579885,0.1930722737967313,18.0,5.0,116,84,Pala 1,56.6
2,7,5.0,12.0,0.6537995093336167,0.9709866519036069,18.0,5.0,148,90,Pala 1,37.5
19,23,5.0,12.0,0.9950527524792473,0.5494744796854908,18.0,5.0,67,31,Pala 1,75.3
23,47,5.0,12.0,0.937816965232562,0.18250222300057484,18.0,5.0,159,145,Pala 1,84.5
32,37,5.0,12.0,0.004281757836103628,0.8407461546868151,18.0,5.0,98,31,Pala 1,104.6
23,5,5.0,12.0,0.8854387643623057,0.3951912443125549,18.0,5.0,111,105,Pala 2,44.6
10,34,5.0,12.0,0.06649079517476653,0.8992221519747273,18.0,5.0,147,39,Pala 1,44.6
48,41,5.0,12.0,0.9530465861598449,0.2606771268344865,18.0,5.0,82,105,Pala 2,135.4
7,0,5.0,12.0,0.2818256790996847,0.39322175880423615,18.0,5.0,79,31,Pala 2,24.4
35,45,5.0,12.0,0.38203483041127095,0.5049477627900846,18.0,5.0,103,150,Pala 1,110.1
37,35,5.0,12.0,0.09163820517572785,0.8926153340890316,18.0,5.0,135,94,Pala 1,116.6
39,11,5.0,12.0,0.1122727583289096,0.8687574316050558,18.0,5.0,79,110,Pala 2,56.3
19,37,5.0,12.0,0.7267405652293196,0.5743550703038779,18.0,5.0,45,114,Pala 1,73.9
34,10,5.0,12.0,0.9443322357482916,0.22177550978089067,18.0,5.0,116,73,Pala 2,53.9
47,11,5.0,12.0,0.6107484949543095,0.4033569717378751,18.0,5.0,123,63,Pala 2,56.3
24,41,5.0,12.0,0.715850015526811,0.9756330653655054,18.0,5.0,99,102,Pala 1,93.2
34,49,5.0,12.0,0.7619697445971535,0.6077732238774021,18.0,5.0,129,135,Pala 1,112.4
24,38,5.0,12.0,0.2628142745529417,0.7810977551241967,18.0,5.0,173,34,Pala 1,84.3
28,6,5.0,12.0,0.045229630920214925,0.4498646953614197,18.0,5.0,57,139,Pala 2,46.9
17,10,5.0,12.0,0.0018727439191685846,0.5320072754668064,18.0,5.0,115,98,Pala 2,54.0
45,35,5.0,12.0,0.35064928295401865,0.4289541122325441,18.0,5.0,147,83,Pala 2,117.1
17,30,5.0,12.0,0.2414642281992161,0.702920998061968,18.0,5.0,40,67,Pala 1,62.1
1,32,5.0,12.0,0.062317725049185646,0.8514710138868774,18.0,5.0,158,166,Pala 1,24.9
34,12,5.0,12.0,0.17952829249366675,0.5073635432245636,18.0,5.0,98,90,Pala 2,57.1
15,17,5.0,12.0,0.1244988982679478,0.4808674586362257,18.0,5.0,134,124,Pala 1,52.6
40,40,5.0,12.0,0.9148783806173704,0.34028646709839694,18.0,5.0,65,50,Pala 2,126.8
35,23,5.0,12.0,0.14026721345916893,0.1770966942940838,18.0,5.0,95,65,Pala 2,84.3
32,8,5.0,12.0,0.5376484639876792,0.9392477228751088,18.0,5.0,163,30,Pala 2,53.1
3,30,5.0,12.0,0.5931059551121646,0.316079718679505,18.0,5.0,154,179,Pala 1,33.8
32,40,5.0,12.0,0.5434894577086338,0.8006914635742854,18.0,5.0,170,172,Pala 1,107.9
13,9,5.0,12.0,0.09905643421598798,0.7153470212874742,18.0,5.0,105,75,Pala 2,49.7
20,1,5.0,12.0,0.3187983617505512,0.7909176002781291,18.0,5.0,175,94,Pala 2,30.1
47,37,5.0,12.0,0.05127033246315327,0.9367681333721024,18.0,5.0,67,35,Pala 2,118.4
19,14,5.0,12.0,0.395669914096316,0.6233707602208972,18.0,5.0,35,110,Pala 2,62.5
7,2,5.0,12.0,0.188598931271592,0.8979503433820446,18.0,5.0,155,177,Pala 2,32.3
6,42,5.0,12.0,0.5616325332843798,0.16769732291229367,18.0,5.0,121,57,Pala 1,36.8
2,30,5.0,12.0,0.6928083938491005,0.6267125759567876,18.0,5.0,57,164,Pala 1,32.7
16,5,5.0,12.0,0.5321198602047065,0.7722756129146127,18.0,5.0,118,78,Pala 2,40.6
32,2,5.0,12.0,0.43423669661139574,0.27164113074417406,18.0,5.0,34,53,Pala 2,34.2
47,10,5.0,12.0,0.3873334208566924,0.740753801291965,18.0,5.0,140,109,Pala 2,53.4
11,14,5.0,12.0,0.8416917680970037,0.7784768291162368,18.0,5.0,137,42,Pala 1,56.4
21,44,5.0,12.0,0.21936806506527007,0.8311879560164448,18.0,5.0,74,121,Pala 1,76.5
21,27,5.0,12.0,0.7342183395288688,0.3128829125959328,18.0,5.0,141,164,Pala 1,78.7
45,9,5.0,12.0,0.757482324740119,0.6816065901683092,18.0,5.0,31,44,Pala 2,54.3
29,37,5.0,12.0,0.4192000072707345,0.3042532834097621,18.0,5.0,119,116,Pala 1,94.9
37,46,5.0,12.0,0.29730059922563934,0.7390403874984554,18.0,5.0,144,153,Pala 1,119.8
37,49,5.0,12.0,0.47054148604597523,0.46297366514571225,18.0,5.0,92,98,Pala 1,114.2
44,49,5.0,12.0,0.0932139258926985,0.59754437452722,18.0,5.0,121,120,Pala 1,128.6
7,6,5.0,12.0,0.04593003222908998,0.4158399814305689,18.0,5.0,99,89,Pala 1,33.6
26,14,5.0,12.0,0.11160319945189179,0.1619829269298243,18.0,5.0,33,39,Pala 2,61.1
26,17,5.0,12.0,0.18714503146222616,0.17802952960536367,18.0,5.0,86,80,Pala 2,69.2
33,17,5.0,12.0,0.504176820338043,0.0775689072621345,18.0,5.0,76,93,Pala 2,71.9
20,40,5.0,12.0,0.8491366361611221,0.6180726797216618,18.0,5.0,175,135,Pala 1,83.4
29,23,5.0,12.0,0.23564233199968698,0.8486383979530593,18.0,5.0,137,85,Pala 2,86.1
32,1,5.0,12.0,0.9351620107467781,0.020836826262080943,18.0,5.0,124,120,Pala 2,26.6
27,39,5.0,12.0,0.9549079089350034,0.0662395020883535,18.0,5.0,73,114,Pala 1,94.2
46,19,5.0,12.0,0.9589046048452052,0.4574669923029103,18.0,5.0,66,136,Pala 2,79.4
32,33,5.0,12.0,0.8375627346763238,0.7377207361681893,18.0,5.0,92,108,Pala 2,110.0
4,42,5.0,12.0,0.3638250407977206,0.1577076447119513,18.0,5.0,41,138,Pala 1,28.1
47,25,5.0,12.0,0.07268391100262306,0.27165131954919386,18.0,5.0,46,131,Pala 2,90.9
18,6,5.0,12.0,0.5688187317664949,0.23200620128180716,18.0,5.0,63,177,Pala 2,46.8
3,37,5.0,12.0,0.5586814439372337,0.3990512186711541,18.0,5.0,161,172,Pala 1,30.1
34,29,5.0,12.0,0.8499757671095955,0.22499867701757115,18.0,5.0,127,58,Pala 2,103.8
48,41,5.0,12.0,0.9959910509461052,0.352598678544753,18.0,5.0,75,99,Pala 2,136.5
16,4,5.0,12.0,0.5081573065601476,0.7285425986619442,18.0,5.0,43,109,Pala 2,40.4
43,10,5.0,12.0,0.34520403103978425,0.6110092484541891,18.0,5.0,42,94,Pala 2,56.9
27,0,5.0,12.0,0.185901711556267,0.0811817053916929,18.0,5.0,78,45,Pala 2,25.0
29,33,5.0,12.0,0.004799824817370735,0.6377456662457177,18.0,5.0,96,83,Pala 1,89.3
28,0,5.0,12.0,0.5091136924888792,0.4770771715592135,18.0,5.0,50,126,Pala 2,24.3
45,18,5.0,12.0,0.5555186667025958,0.9345655747071387,18.0,5.0,80,36,Pala 2,74.9
5,1,5.0,12.0,0.8249384798173974,0.28930431710405324,18.0,5.0,67,89,Pala 2,29.6
34,20,5.0,12.0,0.5045769678928006,0.72616641969916,18.0,5.0,148,39,Pala 2,81.3
40,19,5.0,12.0,0.9164683486660565,0.7308608230445699,18.0,5.0,55,82,Pala 2,80.7
36,22,5.0,12.0,0.6280834765714355,0.22150078100918735,18.0,5.0,35,37,Pala 2,85.9
23,20,5.0,12.0,0.8403362382210832,0.9032236249709361,18.0,5.0,47,155,Pala 2,83.1
28,23,5.0,12.0,0.1483017348077471,0.49118320042960306,18.0,5.0,143,114,Pala 2,85.1
48,3,5.0,12.0,0.8553361303023147,0.6788833668893024,18.0,5.0,163,119,Pala 2,40.1
45,11,5.0,12.0,0.6751438544438484,0.14585555888350454,18.0,5.0,86,66,Pala 2,51.9
30,21,5.0,12.0,0.17023303243833054,0.25780391699196925,18.0,5.0,54,161,Pala 2,78.8
34,19,5.0,12.0,0.18976355814601087,0.5861071179372228,18.0,5.0,77,113,Pala 2,75.7
32,17,5.0,12.0,0.9265006190442213,0.3190272683733495,18.0,5.0,53,133,Pala 2,71.7
20,0,5.0,12.0,0.032215360450372876,0.4996929185709734,18.0,5.0,116,52,Pala 2,24.9
31,29,5.0,12.0,0.4625349432957061,0.37400519937328924,18.0,5.0,74,166,Pala 1,93.9
22,32,5.0,12.0,0.31347528993410156,0.640553796644048,18.0,5.0,72,74,Pala 1,75.5
32,23,5.0,12.0,0.665077439998428,0.4871453627808089,18.0,5.0,101,175,Pala 2,87.9
2,13,5.0,12.0,0.839629387568992,0.004609935973168167,18.0,5.0,99,75,Pala 1,29.5
17,35,5.0,12.0,0.36037812155656956,0.649680837945384,18.0,5.0,62,31,Pala 1,63.5
24,4,5.0,12.0,0.4269020873228372,0.42212155705018173,18.0,5.0,126,46,Pala 2,36.6
41,10,5.0,12.0,0.9819177845014142,0.34169834049022285,18.0,5.0,74,147,Pala 2,56.7
30,23,5.0,12.0,0.7839165096792028,0.09414675228322356,18.0,5.0,36,45,Pala 2,86.7
2,30,5.0,12.0,0.8972041309317914,0.22036969056649147,18.0,5.0,135,139,Pala 1,34.6
39,12,5.0,12.0,0.43876222065162973,0.22377229158085343,18.0,5.0,175,77,Pala 2,60.1
45,15,5.0,12.0,0.23407620398411522,0.935369499404729,18.0,5.0,99,124,Pala 2,66.3
23,23,5.0,12.0,0.4118634653864517,0.4325129747465468,18.0,5.0,74,121,Pala 1,78.2
49,12,5.0,12.0,0.7160919178315135,0.04206584721517004,18.0,5.0,66,135,Pala 2,60.9
31,23,5.0,12.0,0.10943040483597932,0.1388166822433209,18.0,5.0,178,132,Pala 2,80.4
46,25,5.0,12.0,0.27046910561650883,0.07903267573291206,18.0,5.0,168,161,Pala 2,91.6
21,1,5.0,12.0,0.046635900461590385,0.5888693902072113,18.0,5.0,37,30,Pala 2,25.8
22,15,5.0,12.0,0.43234773833813156,0.18662149156682672,18.0,5.0,162,62,Pala 2,61.9
1,37,5.0,12.0,0.8274457359796132,0.49855764028177596,18.0,5.0,37,160,Pala 1,31.5
26,45,5.0,12.0,0.0246636882980108,0.37006206286997556,18.0,5.0,34,130,Pala 1,79.2
41,0,5.0,12.0,0.675323526807166,0.8038763771441993,18.0,5.0,39,74,Pala 2,29.9
1,48,5.0,12.0,0.9324958745137396,0.3204896372653623,18.0,5.0,44,50,Pala 1,26.8
25,10,5.0,12.0,0.23692786151118228,0.4582654823968083,18.0,5.0,85,102,Pala 2,54.0
16,34,5.0,12.0,0.6936348407276481,0.7212855485978258,18.0,5.0,143,86,Pala 1,66.3
39,42,5.0,12.0,0.9751019011002003,0.43335120693063933,18.0,5.0,84,91,Pala 1,127.3
32,28,5.0,12.0,0.9622780601524632,0.7932155360131891,18.0,5.0,160,150,Pala 2,97.6
8,36,5.0,12.0,0.23492919302914328,0.6616843562366649,18.0,5.0,70,53,Pala 1,42.2
42,16,5.0,12.0,0.1003310532120687,0.410529113946716,18.0,5.0,167,167,Pala 2,68.8
47,38,5.0,12.0,0.14828253789591594,0.5039819256863627,18.0,5.0,164,128,Pala 2,123.0
38,41,5.0,12.0,0.7020356684821422,0.9672034558421935,18.0,5.0,144,97,Pala 1,129.1
28,27,5.0,12.0,0.7257588754532756,0.6616114965083923,18.0,5.0,92,86,Pala 2,96.0
41,28,5.0,12.0,0.674236561628199,0.9049952259723248,18.0,5.0,117,104,Pala 2,102.6
25,42,5.0,12.0,0.3360783877422381,0.17875850347106437,18.0,5.0,63,136,Pala 1,80.5
34,2,5.0,12.0,0.16977693975812214,0.4832361562451519,18.0,5.0,151,77,Pala 2,33.8
49,9,5.0,12.0,0.5807610919522531,0.9086616698450506,18.0,5.0,129,106,Pala 2,51.8
24,41,5.0,12.0,0.4836804457578665,0.32261206144141763,18.0,5.0,136,59,Pala 1,83.1
23,13,5.0,12.0,0.7288341471223034,0.9676641981464208,18.0,5.0,91,75,Pala 2,61.7
12,11,5.0,12.0,0.44136007868562144,0.09707749047365744,18.0,5.0,167,169,Pala 1,51.4
6,46,5.0,12.0,0.3386396946864684,0.9026711702750368,18.0,5.0,129,149,Pala 1,37.2
35,41,5.0,12.0,0.2934785773590144,0.4452121220658587,18.0,5.0,83,89,Pala 1,110.0
44,29,5.0,12.0,0.21147032004974653,0.07374416514116067,18.0,5.0,67,176,Pala 2,99.8
19,31,5.0,12.0,0.2657463761866614,0.8795215925860874,18.0,5.0,143,133,Pala 1,71.2
0,31,5.0,12.0,0.09483043884410136,0.25194021240911346,18.0,5.0,54,97,Pala 1,14.8
7,41,5.0,12.0,0.34685701092888954,0.022250125495225204,18.0,5.0,94,147,Pala 1,38.1
45,31,5.0,12.0,0.0365698123629582,0.1358071055691923,18.0,5.0,129,153,Pala 2,104.9
15,25,5.0,12.0,0.1864138471663268,0.6591147418997616,18.0,5.0,172,146,Pala 1,61.9
13,0,5.0,12.0,0.7467704446194291,0.9778114891381948,18.0,5.0,46,36,Pala 2,32.5
11,41,5.0,12.0,0.32546898867662266,0.1114621395835168,18.0,5.0,58,111,Pala 1,46.8
22,1,5.0,12.0,0.6682370169773438,0.461948048124762,18.0,5.0,34,82,Pala 2,30.4
14,16,5.0,12.0,0.7168841755972774,0.1806365509475325,18.0,5.0,40,165,Pala 1,57.4
27,29,5.0,12.0,0.5811853427321135,0.7450365341015921,18.0,5.0,110,179,Pala 1,94.6
33,38,5.0,12.0,0.9586977413653984,0.11805889976181416,18.0,5.0,62,55,Pala 1,105.9
1,6,5.0,12.0,0.021439866623113257,0.23984174848088957,18.0,5.0,78,146,Pala 1,19.9
31,26,5.0,12.0,0.7386526505881421,0.19640596764907137,18.0,5.0,150,110,Pala 2,88.6
22,8,5.0,12.0,0.958786643940408,0.5525197803669779,18.0,5.0,47,70,Pala 2,51.4
21,21,5.0,12.0,0.8622717293529393,0.8731840920006323,18.0,5.0,144,140,Pala 2,83.8
24,33,5.0,12.0,0.16789269180501332,0.5110902011564186,18.0,5.0,34,111,Pala 1,78.7
21,45,5.0,12.0,0.3268203062517321,0.05824345277147125,18.0,5.0,74,99,Pala 1,71.2
21,48,5.0,12.0,0.1724518398764654,0.5633889305968313,18.0,5.0,149,127,Pala 1,72.4
48,0,5.0,12.0,0.6013083638147041,0.7975209993180093,18.0,5.0,157,34,Pala 2,29.8
41,8,5.0,12.0,0.7121879819794923,0.1321561973043227,18.0,5.0,67,151,Pala 2,50.5
5,19,5.0,12.0,0.3170737693630582,0.07271121434459171,18.0,5.0,138,41,Pala 1,30.4
14,18,5.0,12.0,0.5395065739842955,0.18780777755756906,18.0,5.0,125,104,Pala 1,56.4
42,35,5.0,12.0,0.690920570071195,0.7460863228216275,18.0,5.0,123,53,Pala 2,120.7
36,39,5.0,12.0,0.42133981661104836,0.5916804195320016,18.0,5.0,58,144,Pala 1,111.9
32,44,5.0,12.0,0.8540155304554593,0.5405946539617489,18.0,5.0,166,142,Pala 1,107.2
7,3,5.0,12.0,0.7715499352878171,0.24947989463176834,18.0,5.0,52,92,Pala 2,36.9
43,8,5.0,12.0,0.06466554385057066,0.33223659524685945,18.0,5.0,160,167,Pala 2,46.0
43,40,5.0,12.0,0.621125299090829,0.9658850129433423,18.0,5.0,115,162,Pala 2,131.2
4,21,5.0,12.0,0.2353255509597496,0.2406252267293857,18.0,5.0,87,118,Pala 1,23.2
38,17,5.0,12.0,0.5575182646672753,0.9016454232550885,18.0,5.0,40,57,Pala 2,68.4
3,11,5.0,12.0,0.9568884426329662,0.5805315044577366,18.0,5.0,71,74,Pala 1,34.6
5,41,5.0,12.0,0.8790620045522501,0.1232964663712478,18.0,5.0,160,140,Pala 1,42.1
44,42,5.0,12.0,0.4045164031151317,0.467312378155068,18.0,5.0,43,153,Pala 1,131.4
31,38,5.0,12.0,0.2915138583443534,0.9485487173608759,18.0,5.0,75,120,Pala 1,99.9
29,8,5.0,12.0,0.234405744408259,0.4185655981373586,18.0,5.0,176,165,Pala 2,49.8
46,5,5.0,12.0,0.5325148697565201,0.8633865647893623,18.0,5.0,153,56,Pala 2,42.8
34,18,5.0,12.0,0.11424845325805633,0.2564286946517077,18.0,5.0,89,174,Pala 2,72.0
39,47,5.0,12.0,0.5492750081282486,0.570922151800373,18.0,5.0,65,60,Pala 1,121.6
15,46,5.0,12.0,0.0013336394907920157,0.8438520582019737,18.0,5.0,55,34,Pala 1,56.1
12,6,5.0,12.0,0.32384963074584483,0.9206884411696955,18.0,5.0,94,89,Pala 2,41.1
49,15,5.0,12.0,0.21993431383058126,0.4858233671513007,18.0,5.0,159,118,Pala 2,65.2
41,4,5.0,12.0,0.971218789960782,0.639688102145429,18.0,5.0,99,176,Pala 2,41.4
29,15,5.0,12.0,0.727242319569979,0.0029801307823309475,18.0,5.0,155,130,Pala 2,66.6
18,0,5.0,12.0,0.3496533804622377,0.2532233075133896,18.0,5.0,69,71,Pala 2,27.2
16,36,5.0,12.0,0.09284508653062051,0.27871210374694577,18.0,5.0,175,52,Pala 1,57.2
18,38,5.0,12.0,0.516800594690624,0.0934930116544308,18.0,5.0,139,150,Pala 1,65.2
27,18,5.0,12.0,0.2134478813260423,0.27969501335697666,18.0,5.0,127,138,Pala 2,76.6
25,36,5.0,12.0,0.5364295458983578,0.32112203305813913,18.0,5.0,41,106,Pala 1,89.6
36,16,5.0,12.0,0.8353623541788925,0.9687660395681933,18.0,5.0,53,46,Pala 2,72.3
25,25,5.0,12.0,0.6157925521013854,0.6686023805608377,18.0,5.0,61,143,Pala 1,92.2
22,21,5.0,12.0,0.6337884195450022,0.42600507941634425,18.0,5.0,143,87,Pala 1,79.7
8,7,5.0,12.0,0.5410302890628115,0.9880544606955093,18.0,5.0,76,160,Pala 1,45.4
11,32,5.0,12.0,0.9272656326314092,0.1532323202346112,18.0,5.0,64,125,Pala 1,54.8
0,1,5.0,12.0,0.9319026844206033,0.47605119393048456,18.0,5.0,151,74,Pala 1,31.5
0,29,5.0,12.0,0.5127232010735522,0.6470622070490494,18.0,5.0,157,64,Pala 1,26.9
46,46,5.0,12.0,0.3057594871435044,0.05558063448407702,18.0,5.0,166,31,Pala 1,131.9
33,19,5.0,12.0,0.4595870058794439,0.7169988580831188,18.0,5.0,39,76,Pala 2,79.1
31,17,5.0,12.0,0.18655791219561568,0.0998673529219899,18.0,5.0,94,32,Pala 2,68.4
47,42,5.0,12.0,0.6363443153180893,0.14028230859967694,18.0,5.0,127,157,Pala 2,134.8
24,9,5.0,12.0,0.5000923357822332,0.15968951246208407,18.0,5.0,39,49,Pala 2,48.8
39,23,5.0,12.0,0.10330047781327989,0.9288898266555178,18.0,5.0,176,69,Pala 2,83.1
44,3,5.0,12.0,0.19764778111961534,0.6832355451381678,18.0,5.0,138,138,Pala 2,38.5
0,36,5.0,12.0,0.4796319561995268,0.6554275011031041,18.0,5.0,97,94,Pala 1,27.4
15,3,5.0,12.0,0.8875889907188583,0.5554934964649921,18.0,5.0,133,119,Pala 2,41.1
38,12,5.0,12.0,0.5663907206310974,0.2928059986951028,18.0,5.0,34,92,Pala 2,58.8
4,24,5.0,12.0,0.6815350002084708,0.6208897045993514,18.0,5.0,145,85,Pala 1,40.9
21,12,5.0,12.0,0.3390285497439097,0.4101497198886398,18.0,5.0,34,95,Pala 2,54.8
28,17,5.0,12.0,0.5714113930442343,0.14541615009261488,18.0,5.0,89,125,Pala 2,72.2
2,23,5.0,12.0,0.4473798226380674,0.6895972903277331,18.0,5.0,94,145,Pala 1,30.5
11,1,5.0,12.0,0.6591299126231607,0.12958216792992272,18.0,5.0,156,116,Pala 2,25.5
25,47,5.0,12.0,0.05057556607901037,0.19066858102117323,18.0,5.0,57,80,Pala 1,76.6
15,32,5.0,12.0,0.49330021623895914,0.8176993118476059,18.0,5.0,112,41,Pala 1,62.9
36,18,5.0,12.0,0.29599262514396696,0.660117096125154,18.0,5.0,158,73,Pala 2,73.8
21,8,5.0,12.0,0.32618506127790925,0.6309911542136424,18.0,5.0,58,167,Pala 2,50.0
28,27,5.0,12.0,0.9609174315580614,0.41820278434272407,18.0,5.0,93,112,Pala 2,98.9
13,34,5.0,12.0,0.18269481271138277,0.39628051823937116,18.0,5.0,171,119,Pala 1,44.8
27,38,5.0,12.0,0.3112452525785969,0.6902626091854012,18.0,5.0,61,38,Pala 1,90.3
4,9,5.0,12.0,0.5098925757308718,0.7400055386090457,18.0,5.0,38,121,Pala 1,33.2
46,0,5.0,12.0,0.8630269481496237,0.5102132023643106,18.0,5.0,168,154,Pala 2,35.3
48,41,5.0,12.0,0.41667008320637045,0.9692692443485262,18.0,5.0,161,93,Pala 2,132.0
29,20,5.0,12.0,0.743865280888171,0.9556995589188719,18.0,5.0,70,160,Pala 2,81.3
45,8,5.0,12.0,0.8563740982148024,0.41242949001275864,18.0,5.0,54,144,Pala 2,48.2
4,46,5.0,12.0,0.31001635582184894,0.8206222542831536,18.0,5.0,174,152,Pala 1,38.6
11,14,5.0,12.0,0.39275018353870994,0.5432678415984153,18.0,5.0,37,161,Pala 1,48.3
15,34,5.0,12.0,0.35655622368835627,0.5117558875571745,18.0,5.0,87,171,Pala 1,58.3
25,4,5.0,12.0,0.8328558086179211,0.05496406137865184,18.0,5.0,138,131,Pala 2,36.2
25,40,5.0,12.0,0.04434686195360116,0.5739747104683102,18.0,5.0,158,106,Pala 1,82.0
47,21,5.0,12.0,0.30842108882868,0.9005779305631646,18.0,5.0,31,92,Pala 2,81.0
20,40,5.0,12.0,0.6794085575951299,0.7801338491950921,18.0,5.0,39,137,Pala 1,79.9
38,22,5.0,12.0,0.5654434995653427,0.7863171446992621,18.0,5.0,120,177,Pala 2,84.8
35,6,5.0,12.0,0.4362893592936943,0.15992903857633922,18.0,5.0,146,57,Pala 2,43.9
32,22,5.0,12.0,0.5399482272213844,0.35844944713356364,18.0,5.0,170,153,Pala 2,86.8
29,43,5.0,12.0,0.19758458582831828,0.2332049166502358,18.0,5.0,92,171,Pala 1,90.2
36,24,5.0,12.0,0.4307166216080104,0.31591528245563594,18.0,5.0,40,106,Pala 2,87.1
22,26,5.0,12.0,0.5017029841763491,0.5795393434937254,18.0,5.0,171,104,Pala 1,78.9
9,40,5.0,12.0,0.9011891219546017,0.3647838133702479,18.0,5.0,125,131,Pala 1,52.4
4,5,5.0,12.0,0.26083516280397634,0.5606978174642661,18.0,5.0,153,68,Pala 1,26.4
35,33,5.0,12.0,0.8678285021649326,0.43850124827457704,18.0,5.0,122,172,Pala 2,112.2
33,8,5.0,12.0,0.6442414008259819,0.28661555844972764,18.0,5.0,131,102,Pala 2,48.0
30,48,5.0,12.0,0.020340831067600984,0.09540343420515862,18.0,5.0,127,160,Pala 1,88.3
9,32,5.0,12.0,0.7246313368993936,0.8918384573447826,18.0,5.0,55,34,Pala 1,52.2
18,5,5.0,12.0,0.03555187754905509,0.011373366004648666,18.0,5.0,68,121,Pala 2,43.3
31,36,5.0,12.0,0.9973811268138131,0.0016524881419711646,18.0,5.0,121,172,Pala 1,106.5
0,30,5.0,12.0,0.8726366876911978,0.826797739763546,18.0,5.0,174,32,Pala 1,33.9
4,33,5.0,12.0,0.29734374754004567,0.99681094032579,18.0,5.0,137,164,Pala 1,37.5
44,40,5.0,12.0,0.2574112301967054,0.7271028277136562,18.0,5.0,105,123,Pala 2,130.4
3,28,5.0,12.0,0.3814410821056089,0.015273838062884737,18.0,5.0,96,107,Pala 1,26.0
15,13,5.0,12.0,0.35616696531444303,0.22669022666851335,18.0,5.0,151,109,Pala 2,60.4
23,35,5.0,12.0,0.37233781838538105,0.9718227002619613,18.0,5.0,140,144,Pala 1,81.9
15,35,5.0,12.0,0.3182765461194804,0.8086042521738348,18.0,5.0,47,33,Pala 1,59.9
1,14,5.0,12.0,0.6211334068483314,0.566799843804711,18.0,5.0,64,160,Pala 1,25.9
48,7,5.0,12.0,0.16426366372062395,0.23686070944035897,18.0,5.0,47,157,Pala 2,42.6
27,25,5.0,12.0,0.8459812924460132,0.01437020592674898,18.0,5.0,157,38,Pala 1,91.7
31,35,5.0,12.0,0.8124024840313153,0.020861472637409006,18.0,5.0,156,97,Pala 1,96.9
26,47,5.0,12.0,0.47648320785527043,0.6119808635302266,18.0,5.0,113,147,Pala 1,89.3
19,20,5.0,12.0,0.8527299652785476,0.02183187635242312,18.0,5.0,72,117,Pala 1,70.8
23,27,5.0,12.0,0.2471450700302933,0.9936301419253727,18.0,5.0,111,168,Pala 1,83.1
11,3,5.0,12.0,0.017565455703966948,0.1833838334937381,18.0,5.0,56,154,Pala 2,35.8
49,15,5.0,12.0,0.619207925029823,0.7107073618692773,18.0,5.0,77,101,Pala 2,67.6
34,21,5.0,12.0,0.4579094069647154,0.15505972141241342,18.0,5.0,98,159,Pala 2,80.2
32,11,5.0,12.0,0.5671645462958707,0.5400934210977145,18.0,5.0,179,79,Pala 2,56.2
